"ensemble_id","Component","Value"
"ensemble-057","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-057","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-057","Time Block Mean Selectivity Penalty",3.85373596146e-07
"ensemble-057","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-057","Unclassified objective residual",63.322902072352
"ensemble-059","Tag",7505.39897639825
"ensemble-059","Length frequency",80622.3297987838
"ensemble-059","Weight frequency",0
"ensemble-059","Age",3569.92994373765
"ensemble-059","CPUE",-1058.0932846884
"ensemble-059","Catch",0
"ensemble-059","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-059","Average Regional Recruitment Distribution Penalty Contribution",1.55233692567e-09
"ensemble-059","Do Everything Calc Penalty Contribution",0.163019169164
"ensemble-059","Effort dev penalty",0
"ensemble-059","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-059","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-059","Incident Selectivity Curvature Penalty",3.27826905276
"ensemble-059","Initial Population Age Composition Penalty Contribution",1.44193890686
"ensemble-059","Initial Population Recruitment Penalty Contribution",4.55962457619e-09
"ensemble-059","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-059","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-059","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-059","Mean length penalty",0
"ensemble-059","Movement Diffusion Coefficients Penalty Contribution",0.0451083486232
"ensemble-059","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-059","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-059","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-059","Overall Mean Selectivity Penalty",0
"ensemble-059","Q dev penalty",0
"ensemble-059","Regional Recruitment Deviates Penalty Contribution",141.679232822
"ensemble-059","Regional Recruitment Distribution Penalty Contribution",0.156851255984
"ensemble-059","Reset Penalty Contribution",0.000226239
"ensemble-059","Seasonal Catchability Penalty Contribution",0
"ensemble-059","Selectivity Deviations Penalty",0
"ensemble-059","Selectivity Form Penalty (all Fisheries)",0.365962918409
"ensemble-059","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-059","Steepness prior",0.632064263011
"ensemble-059","Tagged Fish Reporting Rate Penalty Contribution",62.5229331274
"ensemble-059","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-059","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-059","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-059","Time Block Mean Selectivity Penalty",4.55802393162e-07
"ensemble-059","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-059","Unclassified objective residual",83.1812016476179
"ensemble-062","Tag",7350.47461401226
"ensemble-062","Length frequency",79242.1917010227
"ensemble-062","Weight frequency",0
"ensemble-062","Age",3584.96527733473
"ensemble-062","CPUE",-1057.3734103492
"ensemble-062","Catch",0
"ensemble-062","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-062","Average Regional Recruitment Distribution Penalty Contribution",8.92958951226e-09
"ensemble-062","Do Everything Calc Penalty Contribution",0.544503787453
"ensemble-062","Effort dev penalty",0
"ensemble-062","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-062","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-062","Incident Selectivity Curvature Penalty",3.6890453346
"ensemble-062","Initial Population Age Composition Penalty Contribution",1.56696486078
"ensemble-062","Initial Population Recruitment Penalty Contribution",1.41221832103e-07
"ensemble-062","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-062","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-062","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-062","Mean length penalty",0
"ensemble-062","Movement Diffusion Coefficients Penalty Contribution",0.0459039203395
"ensemble-062","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-062","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-062","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-062","Overall Mean Selectivity Penalty",0
"ensemble-062","Q dev penalty",0
"ensemble-062","Regional Recruitment Deviates Penalty Contribution",138.962865255
"ensemble-062","Regional Recruitment Distribution Penalty Contribution",0.177739033909
"ensemble-062","Reset Penalty Contribution",0.000218656
"ensemble-062","Seasonal Catchability Penalty Contribution",0
"ensemble-062","Selectivity Deviations Penalty",0
"ensemble-062","Selectivity Form Penalty (all Fisheries)",1.05128736327
"ensemble-062","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-062","Steepness prior",0.520360073166
"ensemble-062","Tagged Fish Reporting Rate Penalty Contribution",35.3979776551
"ensemble-062","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-062","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-062","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-062","Time Block Mean Selectivity Penalty",2.6489326217e-06
"ensemble-062","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-062","Unclassified objective residual",85.3392870336247
"ensemble-063","Tag",6641.36092660579
"ensemble-063","Length frequency",79732.9518547647
"ensemble-063","Weight frequency",0
"ensemble-063","Age",3614.25219166723
"ensemble-063","CPUE",-1071.5295292673
"ensemble-063","Catch",0
"ensemble-063","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-063","Average Regional Recruitment Distribution Penalty Contribution",1.6358967514e-08
"ensemble-063","Do Everything Calc Penalty Contribution",1.86923833229
"ensemble-063","Effort dev penalty",0
"ensemble-063","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-063","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-063","Incident Selectivity Curvature Penalty",2.97038120402
"ensemble-063","Initial Population Age Composition Penalty Contribution",1.27404167457
"ensemble-063","Initial Population Recruitment Penalty Contribution",1.77274912305e-08
"ensemble-063","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-063","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-063","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-063","Mean length penalty",0
"ensemble-063","Movement Diffusion Coefficients Penalty Contribution",0.0643098447538
"ensemble-063","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-063","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-063","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-063","Overall Mean Selectivity Penalty",0
"ensemble-063","Q dev penalty",0
"ensemble-063","Regional Recruitment Deviates Penalty Contribution",132.603941585
"ensemble-063","Regional Recruitment Distribution Penalty Contribution",0.194002612782
"ensemble-063","Reset Penalty Contribution",0.000217323
"ensemble-063","Seasonal Catchability Penalty Contribution",0
"ensemble-063","Selectivity Deviations Penalty",0
"ensemble-063","Selectivity Form Penalty (all Fisheries)",0.588456283147
"ensemble-063","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-063","Steepness prior",0.387198944078
"ensemble-063","Tagged Fish Reporting Rate Penalty Contribution",78.3451913491
"ensemble-063","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-063","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-063","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-063","Time Block Mean Selectivity Penalty",3.82130508569e-07
"ensemble-063","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-063","Unclassified objective residual",70.9179575612361
"ensemble-065","Tag",7098.87082352285
"ensemble-065","Length frequency",80565.5456820876
"ensemble-065","Weight frequency",0
"ensemble-065","Age",3587.46211847867
"ensemble-065","CPUE",-1058.9004277471
"ensemble-065","Catch",0
"ensemble-065","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-065","Average Regional Recruitment Distribution Penalty Contribution",5.58259216632e-10
"ensemble-065","Do Everything Calc Penalty Contribution",0.690267417127
"ensemble-065","Effort dev penalty",0
"ensemble-065","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-065","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-065","Incident Selectivity Curvature Penalty",3.19263229789
"ensemble-065","Initial Population Age Composition Penalty Contribution",1.25933316648
"ensemble-065","Initial Population Recruitment Penalty Contribution",6.05286638471e-08
"ensemble-065","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-065","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-065","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-065","Mean length penalty",0
"ensemble-065","Movement Diffusion Coefficients Penalty Contribution",0.0477859455131
"ensemble-065","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-065","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-065","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-065","Overall Mean Selectivity Penalty",0
"ensemble-065","Q dev penalty",0
"ensemble-065","Regional Recruitment Deviates Penalty Contribution",142.572386413
"ensemble-065","Regional Recruitment Distribution Penalty Contribution",0.169806879833
"ensemble-065","Reset Penalty Contribution",0.000226652
"ensemble-065","Seasonal Catchability Penalty Contribution",0
"ensemble-065","Selectivity Deviations Penalty",0
"ensemble-065","Selectivity Form Penalty (all Fisheries)",0.431188156359
"ensemble-065","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-065","Steepness prior",0.343780268872
"ensemble-065","Tagged Fish Reporting Rate Penalty Contribution",74.5535764966
"ensemble-065","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-065","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-065","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-065","Time Block Mean Selectivity Penalty",4.43837308239e-07
"ensemble-065","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-065","Unclassified objective residual",71.2823030376894
"ensemble-066","Tag",7500.63189025771
"ensemble-066","Length frequency",79724.2614646163
"ensemble-066","Weight frequency",0
"ensemble-066","Age",3569.15996874128
"ensemble-066","CPUE",-1043.8007817548
"ensemble-066","Catch",0
"ensemble-066","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-066","Average Regional Recruitment Distribution Penalty Contribution",7.38760945751e-08
"ensemble-066","Do Everything Calc Penalty Contribution",0.259286032339
"ensemble-066","Effort dev penalty",0
"ensemble-066","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-066","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-066","Incident Selectivity Curvature Penalty",2.91487050347
"ensemble-066","Initial Population Age Composition Penalty Contribution",1.14519358786
"ensemble-066","Initial Population Recruitment Penalty Contribution",8.54246543273e-08
"ensemble-066","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-066","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-066","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-066","Mean length penalty",0
"ensemble-066","Movement Diffusion Coefficients Penalty Contribution",0.0454076119522
"ensemble-066","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-066","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-066","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-066","Overall Mean Selectivity Penalty",0
"ensemble-066","Q dev penalty",0
"ensemble-066","Regional Recruitment Deviates Penalty Contribution",140.034218603
"ensemble-066","Regional Recruitment Distribution Penalty Contribution",0.175884044157
"ensemble-066","Reset Penalty Contribution",0.00022917
"ensemble-066","Seasonal Catchability Penalty Contribution",0
"ensemble-066","Selectivity Deviations Penalty",0
"ensemble-066","Selectivity Form Penalty (all Fisheries)",0.212101231286
"ensemble-066","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-066","Steepness prior",0.31416687563
"ensemble-066","Tagged Fish Reporting Rate Penalty Contribution",101.392102972
"ensemble-066","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-066","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-066","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-066","Time Block Mean Selectivity Penalty",4.25121641001e-07
"ensemble-066","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-066","Unclassified objective residual",70.8002024662565
"ensemble-068","Tag",7533.18286663214
"ensemble-068","Length frequency",80494.8921408837
"ensemble-068","Weight frequency",0
"ensemble-068","Age",3607.18379962447
"ensemble-068","CPUE",-1046.4825221709
"ensemble-068","Catch",0
"ensemble-068","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-068","Average Regional Recruitment Distribution Penalty Contribution",7.9137407738e-10
"ensemble-068","Do Everything Calc Penalty Contribution",0.269089392283
"ensemble-068","Effort dev penalty",0
"ensemble-068","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-068","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-068","Incident Selectivity Curvature Penalty",2.83913130326
"ensemble-068","Initial Population Age Composition Penalty Contribution",1.14734264655
"ensemble-068","Initial Population Recruitment Penalty Contribution",2.51601878471e-08
"ensemble-068","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-068","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-068","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-068","Mean length penalty",0
"ensemble-068","Movement Diffusion Coefficients Penalty Contribution",0.0442947693329
"ensemble-068","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-068","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
